classe,intensite_moyenne,ecart_type,est_outlier
COVID-19,0.7110535,0.18983768,Non
COVID-19,0.35662317,0.19539486,Non
COVID-19,0.5797403,0.3049011,Non
COVID-19,0.48109266,0.2281719,Non
COVID-19,0.6044786,0.19543193,Non
COVID-19,0.38189423,0.16848111,Non
COVID-19,0.6121541,0.25005114,Non
COVID-19,0.73195326,0.15857075,Non
COVID-19,0.43547934,0.1980062,Non
COVID-19,0.60334504,0.24495284,Non
COVID-19,0.61593604,0.20150091,Non
COVID-19,0.44062352,0.17936324,Non
COVID-19,0.50080144,0.22592847,Non
COVID-19,0.5755892,0.20099577,Non
COVID-19,0.5526269,0.16723631,Non
COVID-19,0.52888715,0.20892565,Non
COVID-19,0.58272505,0.18774207,Non
COVID-19,0.43320772,0.2783617,Non
COVID-19,0.62920326,0.2928749,Non
COVID-19,0.5663756,0.24476977,Non
COVID-19,0.4978089,0.2510386,Non
COVID-19,0.44730005,0.2465757,Non
COVID-19,0.5876847,0.18185344,Non
COVID-19,0.4902129,0.3376751,Non
COVID-19,0.6071166,0.26868078,Non
COVID-19,0.5228039,0.21274596,Non
COVID-19,0.52588314,0.26091895,Non
COVID-19,0.544588,0.2212771,Non
COVID-19,0.40283972,0.16451405,Non
COVID-19,0.4764666,0.309361,Non
COVID-19,0.5383274,0.22676875,Non
COVID-19,0.61159563,0.2041396,Non
COVID-19,0.583762,0.32592353,Non
COVID-19,0.73389894,0.2530419,Non
COVID-19,0.4018547,0.3363675,Non
COVID-19,0.57209295,0.23307955,Non
COVID-19,0.46614212,0.08551444,Non
COVID-19,0.5846526,0.23464745,Non
COVID-19,0.37384492,0.20849425,Non
COVID-19,0.67403346,0.19470054,Non
COVID-19,0.57914436,0.18980423,Non
COVID-19,0.5228646,0.3750405,Oui
COVID-19,0.38670975,0.10611345,Non
COVID-19,0.5919296,0.23569112,Non
COVID-19,0.44057715,0.17618479,Non
COVID-19,0.39933243,0.26840878,Non
COVID-19,0.49233943,0.20663525,Non
COVID-19,0.5203087,0.22873929,Non
COVID-19,0.50951964,0.24786489,Non
COVID-19,0.5583275,0.11919617,Non
COVID-19,0.61527485,0.20630385,Non
COVID-19,0.63172466,0.1800276,Non
COVID-19,0.60805726,0.19816172,Non
COVID-19,0.50827867,0.2747869,Non
COVID-19,0.6784894,0.21874616,Non
COVID-19,0.67361623,0.18316947,Non
COVID-19,0.52415186,0.23558937,Non
COVID-19,0.529181,0.2405286,Non
COVID-19,0.51062244,0.37709916,Oui
COVID-19,0.5374911,0.13227066,Non
COVID-19,0.5070412,0.19431667,Non
COVID-19,0.59295243,0.32096484,Non
COVID-19,0.3821043,0.13418968,Non
COVID-19,0.5897181,0.30049655,Non
COVID-19,0.58647937,0.29234532,Non
COVID-19,0.565881,0.19421138,Non
COVID-19,0.53649545,0.3656136,Oui
COVID-19,0.5891002,0.2102078,Non
COVID-19,0.52894694,0.2002113,Non
COVID-19,0.5381566,0.13777314,Non
COVID-19,0.520288,0.2778167,Non
COVID-19,0.59971905,0.2692479,Non
COVID-19,0.62142986,0.14605457,Non
COVID-19,0.42888746,0.23989928,Non
COVID-19,0.39614502,0.16182798,Non
COVID-19,0.46379435,0.31822187,Non
COVID-19,0.5892081,0.31394136,Non
COVID-19,0.48853433,0.24815533,Non
COVID-19,0.5104265,0.24082696,Non
COVID-19,0.5382955,0.23206778,Non
COVID-19,0.5347533,0.24461666,Non
COVID-19,0.6886997,0.19221857,Non
COVID-19,0.5451727,0.22998683,Non
COVID-19,0.5766244,0.20465098,Non
COVID-19,0.5665893,0.104912534,Non
COVID-19,0.32590243,0.18949628,Oui
COVID-19,0.538299,0.23522379,Non
COVID-19,0.47215968,0.17195193,Non
COVID-19,0.54778916,0.21962596,Non
COVID-19,0.5644973,0.14981624,Non
COVID-19,0.52549225,0.23789689,Non
COVID-19,0.6990847,0.25833657,Non
COVID-19,0.63497025,0.115263656,Non
COVID-19,0.6185601,0.17640482,Non
COVID-19,0.39371043,0.22535492,Non
COVID-19,0.58764774,0.20106603,Non
COVID-19,0.562192,0.08266522,Non
COVID-19,0.60189945,0.14268354,Non
COVID-19,0.6145027,0.26545063,Non
COVID-19,0.55933464,0.22756147,Non
COVID-19,0.5012077,0.25732023,Non
COVID-19,0.44469082,0.26118645,Non
COVID-19,0.63681966,0.1462222,Non
COVID-19,0.58576554,0.22225174,Non
COVID-19,0.6254488,0.10419645,Non
COVID-19,0.59382236,0.19743054,Non
COVID-19,0.3690036,0.16288836,Non
COVID-19,0.5677298,0.17677203,Non
COVID-19,0.5040111,0.16904339,Non
COVID-19,0.37149665,0.17924984,Non
COVID-19,0.59857965,0.1447087,Non
COVID-19,0.55371517,0.24784718,Non
COVID-19,0.47738189,0.21817961,Non
COVID-19,0.63593626,0.16904712,Non
COVID-19,0.5671527,0.19684443,Non
COVID-19,0.32102308,0.19945344,Oui
COVID-19,0.6678661,0.19434088,Non
COVID-19,0.65556157,0.18557899,Non
COVID-19,0.56436443,0.23461202,Non
COVID-19,0.53880155,0.22239643,Non
COVID-19,0.5867844,0.28200144,Non
COVID-19,0.61054033,0.2693724,Non
COVID-19,0.5524209,0.20169213,Non
COVID-19,0.6172071,0.19879508,Non
COVID-19,0.61814773,0.13801791,Non
COVID-19,0.5129789,0.25727394,Non
COVID-19,0.69850004,0.27742213,Non
COVID-19,0.52529764,0.22242303,Non
COVID-19,0.65845925,0.19746736,Non
COVID-19,0.5388399,0.22827776,Non
COVID-19,0.6553426,0.12638098,Non
COVID-19,0.61296946,0.27878454,Non
COVID-19,0.5805715,0.20529985,Non
COVID-19,0.65743846,0.25344178,Non
COVID-19,0.5454665,0.30591086,Non
COVID-19,0.48531744,0.28212985,Non
COVID-19,0.4861979,0.23551917,Non
COVID-19,0.5525095,0.18991971,Non
COVID-19,0.43815684,0.1920393,Non
COVID-19,0.5775104,0.20975599,Non
COVID-19,0.63593626,0.16904712,Non
COVID-19,0.6822656,0.21194394,Non
COVID-19,0.54554236,0.20065893,Non
COVID-19,0.4966972,0.23883028,Non
COVID-19,0.6161475,0.28955954,Non
COVID-19,0.59655,0.2326784,Non
COVID-19,0.38897333,0.16048786,Non
COVID-19,0.5475506,0.19201714,Non
COVID-19,0.48034227,0.16826643,Non
COVID-19,0.5643532,0.2004771,Non
COVID-19,0.6222318,0.23957682,Non
COVID-19,0.656762,0.14313823,Non
COVID-19,0.46848217,0.24117064,Non
COVID-19,0.54314494,0.22844747,Non
COVID-19,0.6349679,0.20550328,Non
COVID-19,0.2548513,0.18261583,Oui
COVID-19,0.660567,0.24734335,Non
COVID-19,0.343547,0.19128215,Non
COVID-19,0.5098573,0.31349722,Non
COVID-19,0.36291507,0.18922736,Non
COVID-19,0.53245556,0.22977558,Non
COVID-19,0.5557648,0.2717342,Non
COVID-19,0.39584884,0.19333267,Non
COVID-19,0.66455245,0.23220104,Non
COVID-19,0.5083686,0.31507537,Non
COVID-19,0.5105468,0.25842255,Non
COVID-19,0.50977117,0.2020851,Non
COVID-19,0.57122344,0.19736096,Non
COVID-19,0.5551179,0.23337495,Non
COVID-19,0.5920361,0.20424408,Non
COVID-19,0.41734844,0.21678762,Non
COVID-19,0.7077713,0.13155894,Non
COVID-19,0.460544,0.1726908,Non
COVID-19,0.5591031,0.22079623,Non
COVID-19,0.5363772,0.27974612,Non
COVID-19,0.55010486,0.31646398,Non
COVID-19,0.61719555,0.31599122,Non
COVID-19,0.540711,0.21607852,Non
COVID-19,0.5442313,0.21618652,Non
COVID-19,0.63928145,0.2218056,Non
COVID-19,0.64338195,0.24214853,Non
COVID-19,0.41275474,0.1902497,Non
COVID-19,0.57329416,0.19313744,Non
COVID-19,0.51139194,0.27804506,Non
COVID-19,0.55345756,0.20712686,Non
COVID-19,0.61309975,0.17079991,Non
COVID-19,0.6218149,0.18082386,Non
COVID-19,0.5774035,0.18254061,Non
COVID-19,0.5959432,0.1821,Non
COVID-19,0.39012977,0.28510013,Non
COVID-19,0.67877984,0.17977804,Non
COVID-19,0.5922282,0.14690423,Non
COVID-19,0.60053104,0.29426104,Non
COVID-19,0.58267796,0.19096187,Non
COVID-19,0.6290815,0.12116806,Non
COVID-19,0.4877401,0.25701594,Non
COVID-19,0.3977872,0.17565429,Non
COVID-19,0.48240766,0.13653181,Non
COVID-19,0.42885077,0.16749534,Non
COVID-19,0.3935952,0.08132714,Non
COVID-19,0.352695,0.32923868,Non
COVID-19,0.56473327,0.29451856,Non
COVID-19,0.5779897,0.17797403,Non
COVID-19,0.5680541,0.23083419,Non
COVID-19,0.5881803,0.23218712,Non
COVID-19,0.45058045,0.36618376,Oui
COVID-19,0.51468164,0.25064224,Non
COVID-19,0.56065005,0.31888077,Non
COVID-19,0.55468154,0.19464837,Non
COVID-19,0.6731165,0.29454583,Non
COVID-19,0.51309913,0.3009976,Non
COVID-19,0.6053695,0.22380206,Non
COVID-19,0.5074266,0.23370683,Non
COVID-19,0.66475695,0.33206227,Non
COVID-19,0.51561433,0.23367882,Non
COVID-19,0.6875916,0.17038718,Non
COVID-19,0.53134286,0.16145141,Non
COVID-19,0.6856649,0.24378039,Non
COVID-19,0.5396388,0.32394084,Non
COVID-19,0.6491975,0.29316777,Non
COVID-19,0.5785782,0.23435022,Non
COVID-19,0.59723616,0.18142466,Non
COVID-19,0.30463198,0.19309385,Oui
COVID-19,0.60311687,0.20149481,Non
COVID-19,0.44900987,0.30295876,Non
COVID-19,0.57426286,0.16645877,Non
COVID-19,0.5794418,0.16301629,Non
COVID-19,0.5475683,0.09863827,Non
COVID-19,0.55485874,0.22895603,Non
COVID-19,0.5342608,0.23601843,Non
COVID-19,0.6202765,0.22870804,Non
COVID-19,0.6455219,0.17153683,Non
COVID-19,0.55457455,0.19418003,Non
COVID-19,0.5860474,0.20292023,Non
COVID-19,0.5667854,0.17483886,Non
COVID-19,0.5379675,0.23279756,Non
COVID-19,0.57645476,0.24624662,Non
COVID-19,0.45607427,0.09346909,Non
COVID-19,0.55143714,0.1584712,Non
COVID-19,0.74352586,0.13926572,Non
COVID-19,0.66349906,0.31233257,Non
COVID-19,0.5438918,0.20084056,Non
COVID-19,0.5317914,0.25558254,Non
COVID-19,0.48380825,0.15468611,Non
COVID-19,0.5889123,0.15792619,Non
COVID-19,0.61712104,0.19141209,Non
COVID-19,0.4994055,0.26240832,Non
COVID-19,0.62697655,0.2793186,Non
COVID-19,0.4544268,0.27991277,Non
COVID-19,0.471439,0.27783412,Non
COVID-19,0.5649591,0.23782745,Non
COVID-19,0.68149006,0.2544758,Non
COVID-19,0.58799505,0.19739136,Non
COVID-19,0.6003579,0.17306256,Non
COVID-19,0.51361936,0.119248465,Non
COVID-19,0.634492,0.2701529,Non
COVID-19,0.6642578,0.17290683,Non
COVID-19,0.53095216,0.1875496,Non
COVID-19,0.5701101,0.1353243,Non
COVID-19,0.5343228,0.16412102,Non
COVID-19,0.2120014,0.072860435,Oui
COVID-19,0.6062517,0.21861324,Non
COVID-19,0.62249446,0.20085865,Non
COVID-19,0.67320955,0.26301163,Non
COVID-19,0.50271004,0.25283802,Non
COVID-19,0.65788054,0.2129147,Non
COVID-19,0.46626908,0.15899871,Non
COVID-19,0.390743,0.08348241,Non
COVID-19,0.42207572,0.21655354,Non
COVID-19,0.51354307,0.2282795,Non
COVID-19,0.6170676,0.19853228,Non
COVID-19,0.6559052,0.1703358,Non
COVID-19,0.54208237,0.22863281,Non
COVID-19,0.4643144,0.1324602,Non
COVID-19,0.5268433,0.13765623,Non
COVID-19,0.5516245,0.24974795,Non
COVID-19,0.6058101,0.11421949,Non
COVID-19,0.6753184,0.21315263,Non
COVID-19,0.66019315,0.2569775,Non
COVID-19,0.6058623,0.21084662,Non
COVID-19,0.61997116,0.30909783,Non
COVID-19,0.6581796,0.18985651,Non
COVID-19,0.5919399,0.14066453,Non
COVID-19,0.5923411,0.18415013,Non
COVID-19,0.20587449,0.24416167,Oui
COVID-19,0.35742873,0.19475828,Non
COVID-19,0.5946466,0.14062354,Non
COVID-19,0.5705725,0.2016979,Non
COVID-19,0.496429,0.23602735,Non
COVID-19,0.58936983,0.20006172,Non
COVID-19,0.64371425,0.21592201,Non
COVID-19,0.6032995,0.28973264,Non
COVID-19,0.48156568,0.2620538,Non
COVID-19,0.5772938,0.20686917,Non
COVID-19,0.5650337,0.18693708,Non
COVID-19,0.5728339,0.31955585,Non
COVID-19,0.7237522,0.17399596,Non
COVID-19,0.6827757,0.2908607,Non
COVID-19,0.6741043,0.19690438,Non
COVID-19,0.6246813,0.115414195,Non
COVID-19,0.56342345,0.3356628,Non
COVID-19,0.58763194,0.17991029,Non
COVID-19,0.61029816,0.28584453,Non
COVID-19,0.51142263,0.24413648,Non
COVID-19,0.49294245,0.10315557,Non
COVID-19,0.64427716,0.263351,Non
COVID-19,0.6779465,0.21480718,Non
COVID-19,0.5539807,0.22154632,Non
COVID-19,0.64805615,0.28906992,Non
COVID-19,0.5439285,0.22366756,Non
COVID-19,0.63995105,0.18375754,Non
COVID-19,0.5485427,0.22961152,Non
COVID-19,0.6285795,0.19303653,Non
COVID-19,0.5982898,0.17011471,Non
COVID-19,0.64586926,0.17381318,Non
COVID-19,0.58280724,0.22443612,Non
COVID-19,0.7318552,0.19749771,Non
COVID-19,0.57792795,0.22912496,Non
COVID-19,0.54183304,0.39705312,Oui
COVID-19,0.5798778,0.27674952,Non
COVID-19,0.43645188,0.19682932,Non
COVID-19,0.5473653,0.1290251,Non
COVID-19,0.6749141,0.2811466,Non
COVID-19,0.43675607,0.17202641,Non
COVID-19,0.45699105,0.36537805,Oui
COVID-19,0.5411316,0.26714516,Non
COVID-19,0.5418587,0.21727154,Non
COVID-19,0.5557464,0.27216458,Non
COVID-19,0.47592443,0.25663468,Non
COVID-19,0.5861646,0.21461405,Non
COVID-19,0.6107698,0.12294173,Non
COVID-19,0.57761586,0.2280528,Non
COVID-19,0.6768774,0.23108727,Non
COVID-19,0.67929685,0.17102177,Non
COVID-19,0.5807862,0.1307041,Non
COVID-19,0.42536306,0.27914804,Non
COVID-19,0.38724697,0.13183396,Non
COVID-19,0.6210077,0.12063749,Non
COVID-19,0.49500352,0.24299945,Non
COVID-19,0.46083438,0.22209686,Non
COVID-19,0.5770325,0.20281228,Non
COVID-19,0.5526185,0.3052082,Non
COVID-19,0.5073209,0.22496544,Non
COVID-19,0.38996673,0.0809208,Non
COVID-19,0.61520076,0.17529893,Non
COVID-19,0.7041188,0.1749928,Non
COVID-19,0.6454298,0.2844379,Non
COVID-19,0.48545545,0.31320298,Non
COVID-19,0.45276287,0.19792646,Non
COVID-19,0.67849946,0.29464397,Non
COVID-19,0.5646196,0.17201826,Non
COVID-19,0.46827886,0.36333114,Oui
COVID-19,0.5050474,0.24401434,Non
COVID-19,0.5985798,0.14227313,Non
COVID-19,0.5699638,0.21224105,Non
COVID-19,0.2507379,0.1654312,Oui
COVID-19,0.6243671,0.20654015,Non
COVID-19,0.59406227,0.26521137,Non
COVID-19,0.4826483,0.20865087,Non
COVID-19,0.501763,0.14073342,Non
COVID-19,0.55832404,0.2897727,Non
COVID-19,0.48032346,0.25478676,Non
COVID-19,0.24426174,0.17925315,Oui
COVID-19,0.5658746,0.20429142,Non
COVID-19,0.5976702,0.23913732,Non
COVID-19,0.3825519,0.21948463,Non
COVID-19,0.55698633,0.18586011,Non
COVID-19,0.53795564,0.1602788,Non
COVID-19,0.494223,0.1909381,Non
COVID-19,0.6670406,0.26289144,Non
COVID-19,0.6037733,0.31917462,Non
COVID-19,0.591917,0.2366601,Non
COVID-19,0.5283992,0.20377463,Non
COVID-19,0.5901152,0.21538056,Non
COVID-19,0.6297553,0.2369196,Non
COVID-19,0.57463133,0.18401745,Non
COVID-19,0.4700893,0.28343108,Non
COVID-19,0.46435374,0.16314724,Non
COVID-19,0.5402377,0.2217954,Non
COVID-19,0.5297494,0.249313,Non
COVID-19,0.5004425,0.21684793,Non
COVID-19,0.45197675,0.19195728,Non
COVID-19,0.53748715,0.20293914,Non
COVID-19,0.40928802,0.16181184,Non
COVID-19,0.6243136,0.14006157,Non
COVID-19,0.6741655,0.23536257,Non
COVID-19,0.5693509,0.17258413,Non
COVID-19,0.643653,0.205124,Non
COVID-19,0.4941532,0.16071236,Non
COVID-19,0.5138626,0.21321851,Non
COVID-19,0.6327917,0.161494,Non
COVID-19,0.67916465,0.19082086,Non
COVID-19,0.6245873,0.27830637,Non
COVID-19,0.54320884,0.31526974,Non
COVID-19,0.6335997,0.1635213,Non
COVID-19,0.5432844,0.16847979,Non
COVID-19,0.5390195,0.17122705,Non
COVID-19,0.5990801,0.18012011,Non
COVID-19,0.4788433,0.29736456,Non
COVID-19,0.6458443,0.25000647,Non
COVID-19,0.622476,0.34352952,Non
COVID-19,0.70607257,0.26265916,Non
COVID-19,0.5820741,0.30985287,Non
COVID-19,0.5270077,0.20050518,Non
COVID-19,0.631687,0.0924171,Non
COVID-19,0.5512339,0.22961949,Non
COVID-19,0.46932578,0.21194276,Non
COVID-19,0.66124916,0.17204617,Non
COVID-19,0.6166251,0.2565113,Non
COVID-19,0.42224237,0.26879653,Non
COVID-19,0.7307963,0.20565264,Non
COVID-19,0.3543003,0.2909962,Non
COVID-19,0.64584875,0.13865694,Non
COVID-19,0.6635032,0.19213752,Non
COVID-19,0.50875723,0.24923116,Non
COVID-19,0.5991036,0.17727426,Non
COVID-19,0.66806364,0.2677563,Non
COVID-19,0.4861979,0.23551917,Non
COVID-19,0.40501916,0.18046656,Non
COVID-19,0.44293556,0.100597404,Non
COVID-19,0.5403861,0.18298225,Non
COVID-19,0.5832176,0.2430311,Non
COVID-19,0.37993714,0.082003,Non
COVID-19,0.5448269,0.24289787,Non
COVID-19,0.4883109,0.22912182,Non
COVID-19,0.50809747,0.13723579,Non
COVID-19,0.57033074,0.23190548,Non
COVID-19,0.5869709,0.19255102,Non
COVID-19,0.59352,0.33935663,Non
COVID-19,0.64381933,0.1746587,Non
COVID-19,0.5505001,0.19802964,Non
COVID-19,0.43391314,0.1808845,Non
COVID-19,0.680178,0.26256904,Non
COVID-19,0.54575324,0.20518327,Non
COVID-19,0.5774263,0.18999031,Non
COVID-19,0.51507217,0.2605937,Non
COVID-19,0.6908572,0.26732787,Non
COVID-19,0.59995615,0.13103046,Non
COVID-19,0.4204805,0.06438363,Oui
COVID-19,0.6460239,0.23740236,Non
COVID-19,0.4623164,0.18498749,Non
COVID-19,0.6241841,0.30147153,Non
COVID-19,0.6506359,0.25041893,Non
COVID-19,0.5646429,0.21561328,Non
COVID-19,0.39328244,0.15924864,Non
COVID-19,0.364687,0.16588913,Non
COVID-19,0.43252933,0.16858862,Non
COVID-19,0.60964304,0.18320836,Non
COVID-19,0.49768144,0.22918332,Non
COVID-19,0.59597033,0.27197173,Non
COVID-19,0.6390473,0.2810771,Non
COVID-19,0.42319682,0.16549073,Non
COVID-19,0.46747905,0.098183066,Non
COVID-19,0.67980695,0.27145782,Non
COVID-19,0.6212678,0.19189365,Non
COVID-19,0.49456707,0.25293255,Non
COVID-19,0.56605124,0.26199803,Non
COVID-19,0.6537257,0.25621668,Non
COVID-19,0.55643904,0.2804233,Non
COVID-19,0.53434867,0.23327997,Non
COVID-19,0.61839586,0.21361886,Non
COVID-19,0.5706452,0.20074578,Non
COVID-19,0.40101567,0.07691665,Non
COVID-19,0.57655424,0.19055061,Non
COVID-19,0.48960352,0.24579018,Non
COVID-19,0.5590166,0.21310319,Non
COVID-19,0.72332084,0.2442531,Non
COVID-19,0.45220858,0.20482181,Non
COVID-19,0.6256398,0.10035468,Non
COVID-19,0.5317596,0.21369459,Non
COVID-19,0.6388889,0.1905136,Non
COVID-19,0.6427823,0.22922009,Non
COVID-19,0.61781824,0.15672606,Non
COVID-19,0.6131323,0.17041671,Non
COVID-19,0.59404117,0.26524183,Non
COVID-19,0.6852521,0.2430753,Non
COVID-19,0.46866387,0.1650608,Non
COVID-19,0.67749846,0.18642953,Non
COVID-19,0.5727234,0.20627652,Non
COVID-19,0.49314797,0.2480928,Non
COVID-19,0.27017546,0.061017793,Oui
COVID-19,0.6199464,0.20820692,Non
COVID-19,0.60823447,0.27941334,Non
COVID-19,0.541855,0.25170174,Non
COVID-19,0.5754039,0.17347778,Non
COVID-19,0.59131086,0.31581968,Non
COVID-19,0.60993373,0.17582251,Non
COVID-19,0.53856814,0.19213897,Non
COVID-19,0.6405761,0.25745615,Non
COVID-19,0.45922515,0.2879531,Non
COVID-19,0.57713467,0.2002957,Non
COVID-19,0.6726386,0.17755817,Non
COVID-19,0.60728973,0.25649524,Non
COVID-19,0.60818166,0.299936,Non
COVID-19,0.5910942,0.23124732,Non
COVID-19,0.56202996,0.23830725,Non
COVID-19,0.62244636,0.27515385,Non
COVID-19,0.6185232,0.20675704,Non
COVID-19,0.51950234,0.24406008,Non
COVID-19,0.584214,0.34409288,Non
COVID-19,0.6421978,0.32578334,Non
COVID-19,0.5059386,0.24016401,Non
COVID-19,0.5500744,0.23229292,Non
COVID-19,0.47526476,0.23969549,Non
COVID-19,0.6028866,0.23456393,Non
COVID-19,0.5601089,0.2666797,Non
COVID-19,0.60179746,0.12700579,Non
COVID-19,0.58983934,0.15414833,Non
COVID-19,0.30621573,0.06763072,Oui
COVID-19,0.63182837,0.22787398,Non
COVID-19,0.5555889,0.31187943,Non
COVID-19,0.55056924,0.19000597,Non
COVID-19,0.628768,0.14671274,Non
COVID-19,0.5835878,0.15874058,Non
COVID-19,0.59594303,0.18210043,Non
COVID-19,0.58078015,0.29945332,Non
COVID-19,0.73144615,0.13405932,Non
COVID-19,0.66991174,0.3013481,Non
COVID-19,0.57190466,0.3233779,Non
COVID-19,0.56134665,0.10353962,Non
COVID-19,0.5733146,0.16920844,Non
COVID-19,0.46266216,0.15053849,Non
COVID-19,0.64597976,0.20043169,Non
COVID-19,0.5312965,0.16108888,Non
COVID-19,0.6335106,0.20157945,Non
COVID-19,0.70426285,0.2724387,Non
COVID-19,0.3903125,0.1452737,Non
COVID-19,0.22620885,0.20942177,Oui
COVID-19,0.3727777,0.15306872,Non
COVID-19,0.630789,0.1968787,Non
COVID-19,0.46431524,0.11328045,Non
COVID-19,0.55475384,0.2476162,Non
COVID-19,0.5591129,0.2680749,Non
COVID-19,0.49277693,0.23987629,Non
COVID-19,0.3589507,0.2936304,Non
COVID-19,0.52334315,0.23390068,Non
COVID-19,0.56853306,0.17127207,Non
COVID-19,0.49350443,0.29012948,Non
COVID-19,0.6753066,0.21742783,Non
COVID-19,0.6431875,0.20374992,Non
COVID-19,0.3213751,0.1730099,Oui
COVID-19,0.5955524,0.1241409,Non
COVID-19,0.3945249,0.18914196,Non
COVID-19,0.5739656,0.12431282,Non
COVID-19,0.41070175,0.271651,Non
COVID-19,0.63581645,0.20697737,Non
COVID-19,0.5395265,0.2373555,Non
COVID-19,0.6184985,0.09193454,Non
COVID-19,0.5479855,0.21620145,Non
COVID-19,0.5943185,0.21362065,Non
COVID-19,0.44494757,0.17539084,Non
COVID-19,0.47236755,0.24905945,Non
COVID-19,0.58078325,0.35756826,Oui
COVID-19,0.656645,0.22111236,Non
COVID-19,0.64005893,0.13840055,Non
COVID-19,0.33395225,0.19265722,Non
COVID-19,0.60384023,0.15537971,Non
COVID-19,0.61516446,0.10623091,Non
COVID-19,0.3952616,0.24733144,Non
COVID-19,0.5741064,0.16662246,Non
COVID-19,0.6457753,0.23166703,Non
COVID-19,0.656245,0.22198817,Non
COVID-19,0.6870501,0.19919796,Non
COVID-19,0.64260906,0.16124381,Non
COVID-19,0.34657118,0.17353997,Non
COVID-19,0.5879834,0.2978709,Non
COVID-19,0.64119595,0.2208607,Non
COVID-19,0.55593723,0.25484297,Non
COVID-19,0.59557724,0.2986789,Non
COVID-19,0.56461895,0.24865171,Non
COVID-19,0.5787758,0.19552219,Non
COVID-19,0.51811415,0.24719462,Non
COVID-19,0.62403595,0.16789827,Non
COVID-19,0.31209284,0.18270199,Oui
COVID-19,0.6699409,0.10343926,Non
COVID-19,0.45050234,0.23434098,Non
COVID-19,0.5966125,0.23676774,Non
COVID-19,0.6357862,0.25665143,Non
COVID-19,0.6484787,0.17169456,Non
COVID-19,0.58788526,0.22319746,Non
COVID-19,0.5876618,0.16882367,Non
COVID-19,0.44372687,0.17518528,Non
COVID-19,0.73077637,0.2445898,Non
COVID-19,0.52852887,0.23219147,Non
COVID-19,0.48659596,0.25069302,Non
COVID-19,0.6132736,0.29973164,Non
COVID-19,0.5715469,0.22658765,Non
COVID-19,0.51884335,0.25706288,Non
COVID-19,0.4425618,0.19805655,Non
COVID-19,0.628617,0.22842528,Non
COVID-19,0.7667701,0.14360178,Non
COVID-19,0.5916665,0.253915,Non
COVID-19,0.68794715,0.15647507,Non
COVID-19,0.4255557,0.10344699,Non
COVID-19,0.40456682,0.17814486,Non
COVID-19,0.5277018,0.23471574,Non
COVID-19,0.6292494,0.17334646,Non
COVID-19,0.5264323,0.21094017,Non
COVID-19,0.49284774,0.09977855,Non
COVID-19,0.6031562,0.27611616,Non
COVID-19,0.62594867,0.20611821,Non
COVID-19,0.4156892,0.2940405,Non
COVID-19,0.44640347,0.2962251,Non
COVID-19,0.54722214,0.23553865,Non
COVID-19,0.64734083,0.20438503,Non
COVID-19,0.62442714,0.2999554,Non
COVID-19,0.54229575,0.19661286,Non
COVID-19,0.56581855,0.18108545,Non
COVID-19,0.5787797,0.19572969,Non
COVID-19,0.50864494,0.251428,Non
COVID-19,0.56252724,0.2140346,Non
COVID-19,0.7398168,0.19200535,Non
COVID-19,0.5150912,0.2323221,Non
COVID-19,0.49224448,0.24396054,Non
COVID-19,0.5294823,0.22750302,Non
COVID-19,0.46759373,0.16184191,Non
COVID-19,0.6413746,0.19271365,Non
COVID-19,0.44725022,0.31215003,Non
COVID-19,0.5688226,0.20377912,Non
COVID-19,0.6204259,0.12015623,Non
COVID-19,0.5482042,0.23651825,Non
COVID-19,0.51557213,0.2132385,Non
COVID-19,0.59905565,0.18009011,Non
COVID-19,0.6501919,0.09859728,Non
COVID-19,0.6192359,0.25470254,Non
COVID-19,0.6514706,0.18226585,Non
COVID-19,0.47687867,0.21064995,Non
COVID-19,0.65747666,0.20934702,Non
COVID-19,0.5098573,0.31349722,Non
COVID-19,0.52335083,0.23348127,Non
COVID-19,0.58312106,0.1626771,Non
COVID-19,0.6531147,0.20295621,Non
COVID-19,0.5882299,0.25363308,Non
COVID-19,0.39483544,0.18031757,Non
COVID-19,0.5861494,0.18690279,Non
COVID-19,0.4320764,0.1402833,Non
COVID-19,0.6552517,0.23533843,Non
COVID-19,0.31035382,0.07530299,Oui
COVID-19,0.45596507,0.18143916,Non
COVID-19,0.6060386,0.25911874,Non
COVID-19,0.6760346,0.18151942,Non
COVID-19,0.50405216,0.16914324,Non
COVID-19,0.6210005,0.12060473,Non
COVID-19,0.73533034,0.2549117,Non
COVID-19,0.6573041,0.1952899,Non
COVID-19,0.6013159,0.21033016,Non
COVID-19,0.5140613,0.24849355,Non
COVID-19,0.52082247,0.25478438,Non
